datetime,information type,usep,lcp,demand,tcl
2023-01-01 00:00:00,USEP,158.62,0.0,5539.761,0.0
2023-01-01 00:30:00,USEP,147.58,0.0,5443.353,0.0
2023-01-01 01:00:00,USEP,126.83,0.0,5384.523,0.0
2023-01-01 01:30:00,USEP,144.53,0.0,5367.272,0.0
2023-01-01 02:00:00,USEP,144.51,0.0,5331.369,0.0
2023-01-01 02:30:00,USEP,126.8,0.0,5289.506,0.0
2023-01-01 03:00:00,USEP,108.48,0.0,5232.943,0.0
2023-01-01 03:30:00,USEP,106.74,0.0,5196.736,0.0
2023-01-01 04:00:00,USEP,106.51,0.0,5173.397,0.0
2023-01-01 04:30:00,USEP,106.74,0.0,5180.256,0.0
2023-01-01 05:00:00,USEP,109.69,0.0,5213.411,0.0
2023-01-01 05:30:00,USEP,123.24,0.0,5258.215,0.0
2023-01-01 06:00:00,USEP,123.24,0.0,5324.033,0.0
2023-01-01 06:30:00,USEP,123.25,0.0,5358.947,0.0
2023-01-01 07:00:00,USEP,126.71,0.0,5383.39,0.0
2023-01-01 07:30:00,USEP,144.54,0.0,5457.989,0.0
2023-01-01 08:00:00,USEP,156.98,0.0,5548.493,0.0
2023-01-01 08:30:00,USEP,157.11,0.0,5605.032,0.0
2023-01-01 09:00:00,USEP,177.19,0.0,5658.559,0.0
2023-01-01 09:30:00,USEP,158.6,0.0,5727.006,0.0
2023-01-01 10:00:00,USEP,157.2,0.0,5768.639,0.0
2023-01-01 10:30:00,USEP,157.2,0.0,5775.15,0.0
2023-01-01 11:00:00,USEP,151.63,0.0,5773.614,0.0
2023-01-01 11:30:00,USEP,130.62,0.0,5734.585,0.0
2023-01-01 12:00:00,USEP,126.25,0.0,5701.534,0.0
2023-01-01 12:30:00,USEP,117.51,0.0,5634.365,0.0
2023-01-01 13:00:00,USEP,117.51,0.0,5612.228,0.0
2023-01-01 13:30:00,USEP,117.53,0.0,5633.684,0.0
2023-01-01 14:00:00,USEP,116.06,0.0,5684.746,0.0
2023-01-01 14:30:00,USEP,116.06,0.0,5676.983,0.0
2023-01-01 15:00:00,USEP,116.08,0.0,5684.224,0.0
2023-01-01 15:30:00,USEP,126.79,0.0,5732.04,0.0
2023-01-01 16:00:00,USEP,146.93,0.0,5780.731,0.0
2023-01-01 16:30:00,USEP,137.24,0.0,5788.932,0.0
2023-01-01 17:00:00,USEP,151.61,0.0,5823.578,0.0
2023-01-01 17:30:00,USEP,157.21,0.0,5848.115,0.0
2023-01-01 18:00:00,USEP,181.38,0.0,5906.353,0.0
2023-01-01 18:30:00,USEP,194.23,0.0,5998.994,0.0
2023-01-01 19:00:00,USEP,231.19,0.0,6061.238,0.0
2023-01-01 19:30:00,USEP,231.17,0.0,6086.461,0.0
2023-01-01 20:00:00,USEP,231.16,0.0,6101.376,0.0
2023-01-01 20:30:00,USEP,230.7,0.0,6087.211,0.0
2023-01-01 21:00:00,USEP,232.49,0.0,6060.483,0.0
2023-01-01 21:30:00,USEP,213.0,0.0,5969.407,0.0
2023-01-01 22:00:00,USEP,181.45,0.0,5864.023,0.0
2023-01-01 22:30:00,USEP,158.71,0.0,5783.266,0.0
2023-01-01 23:00:00,USEP,157.26,0.0,5694.964,0.0
2023-01-01 23:30:00,USEP,145.21,0.0,5632.084,0.0
2023-01-02 00:00:00,USEP,194.09,0.0,5587.915,0.0
2023-01-02 00:30:00,USEP,191.73,0.0,5516.119,0.0
2023-01-02 01:00:00,USEP,162.2,0.0,5440.271,0.0
2023-01-02 01:30:00,USEP,141.24,0.0,5345.528,0.0
2023-01-02 02:00:00,USEP,123.77,0.0,5270.466,0.0
2023-01-02 02:30:00,USEP,107.69,0.0,5198.068,0.0
2023-01-02 03:00:00,USEP,104.61,0.0,5152.826,0.0
2023-01-02 03:30:00,USEP,104.5,0.0,5131.749,0.0
2023-01-02 04:00:00,USEP,104.51,0.0,5126.237,0.0
2023-01-02 04:30:00,USEP,106.75,0.0,5153.646,0.0
2023-01-02 05:00:00,USEP,117.34,0.0,5177.478,0.0
2023-01-02 05:30:00,USEP,123.59,0.0,5241.963,0.0
2023-01-02 06:00:00,USEP,123.75,0.0,5307.776,0.0
2023-01-02 06:30:00,USEP,120.81,0.0,5346.393,0.0
2023-01-02 07:00:00,USEP,130.72,0.0,5393.509,0.0
2023-01-02 07:30:00,USEP,154.95,0.0,5467.422,0.0
2023-01-02 08:00:00,USEP,162.99,0.0,5576.39,0.0
2023-01-02 08:30:00,USEP,177.41,0.0,5642.287,0.0
2023-01-02 09:00:00,USEP,181.23,0.0,5707.806,0.0
2023-01-02 09:30:00,USEP,181.34,0.0,5758.336,0.0
2023-01-02 10:00:00,USEP,181.36,0.0,5804.607,0.0
2023-01-02 10:30:00,USEP,181.36,0.0,5819.895,0.0
2023-01-02 11:00:00,USEP,170.44,0.0,5822.753,0.0
2023-01-02 11:30:00,USEP,164.68,0.0,5801.461,0.0
2023-01-02 12:00:00,USEP,124.9,0.0,5729.535,0.0
2023-01-02 12:30:00,USEP,123.3,0.0,5686.083,0.0
2023-01-02 13:00:00,USEP,123.29,0.0,5690.864,0.0
2023-01-02 13:30:00,USEP,130.84,0.0,5739.719,0.0
2023-01-02 14:00:00,USEP,143.78,0.0,5774.166,0.0
2023-01-02 14:30:00,USEP,149.55,0.0,5777.307,0.0
2023-01-02 15:00:00,USEP,170.42,0.0,5843.97,0.0
2023-01-02 15:30:00,USEP,191.88,0.0,5902.481,0.0
2023-01-02 16:00:00,USEP,227.62,0.0,5979.591,0.0
2023-01-02 16:30:00,USEP,230.6,0.0,6005.082,0.0
2023-01-02 17:00:00,USEP,232.44,0.0,6060.418,0.0
2023-01-02 17:30:00,USEP,232.22,0.0,6068.3,0.0
2023-01-02 18:00:00,USEP,247.05,0.0,6150.047,0.0
2023-01-02 18:30:00,USEP,251.32,0.0,6247.871,0.0
2023-01-02 19:00:00,USEP,280.92,0.0,6299.748,0.0
2023-01-02 19:30:00,USEP,281.0,0.0,6314.002,0.0
2023-01-02 20:00:00,USEP,280.99,0.0,6306.095,0.0
2023-01-02 20:30:00,USEP,251.31,0.0,6257.787,0.0
2023-01-02 21:00:00,USEP,372.52,0.0,6199.797,0.0
2023-01-02 21:30:00,USEP,329.13,0.0,6145.952,0.0
2023-01-02 22:00:00,USEP,245.96,0.0,6055.299,0.0
2023-01-02 22:30:00,USEP,236.07,0.0,5974.526,0.0
2023-01-02 23:00:00,USEP,194.61,0.0,5825.093,0.0
2023-01-02 23:30:00,USEP,181.68,0.0,5733.367,0.0
2023-01-03 00:00:00,USEP,120.63,0.0,5609.888,0.0
2023-01-03 00:30:00,USEP,113.04,0.0,5491.015,0.0
2023-01-03 01:00:00,USEP,113.02,0.0,5412.166,0.0
2023-01-03 01:30:00,USEP,112.06,0.0,5341.299,0.0
2023-01-03 02:00:00,USEP,109.44,0.0,5269.676,0.0
2023-01-03 02:30:00,USEP,106.67,0.0,5230.368,0.0
2023-01-03 03:00:00,USEP,107.67,0.0,5191.801,0.0
2023-01-03 03:30:00,USEP,105.63,0.0,5179.669,0.0
2023-01-03 04:00:00,USEP,105.61,0.0,5173.939,0.0
2023-01-03 04:30:00,USEP,105.63,0.0,5192.895,0.0
2023-01-03 05:00:00,USEP,112.04,0.0,5292.98,0.0
2023-01-03 05:30:00,USEP,131.53,0.0,5458.735,0.0
2023-01-03 06:00:00,USEP,156.25,0.0,5649.101,0.0
2023-01-03 06:30:00,USEP,181.59,0.0,5820.173,0.0
2023-01-03 07:00:00,USEP,207.86,0.0,6003.83,0.0
2023-01-03 07:30:00,USEP,278.29,0.0,6238.359,0.0
2023-01-03 08:00:00,USEP,232.53,0.0,6461.467,0.0
2023-01-03 08:30:00,USEP,307.83,0.0,6592.536,0.0
2023-01-03 09:00:00,USEP,250.88,0.0,6667.449,0.0
2023-01-03 09:30:00,USEP,251.87,0.0,6720.026,0.0
2023-01-03 10:00:00,USEP,251.88,0.0,6745.105,0.0
2023-01-03 10:30:00,USEP,251.77,0.0,6745.577,0.0
2023-01-03 11:00:00,USEP,251.65,0.0,6729.469,0.0
2023-01-03 11:30:00,USEP,250.17,0.0,6680.421,0.0
2023-01-03 12:00:00,USEP,232.48,0.0,6636.257,0.0
2023-01-03 12:30:00,USEP,232.49,0.0,6644.994,0.0
2023-01-03 13:00:00,USEP,251.78,0.0,6736.805,0.0
2023-01-03 13:30:00,USEP,251.8,0.0,6747.197,0.0
2023-01-03 14:00:00,USEP,251.76,0.0,6755.796,0.0
2023-01-03 14:30:00,USEP,253.57,0.0,6784.174,0.0
2023-01-03 15:00:00,USEP,282.02,0.0,6821.802,0.0
2023-01-03 15:30:00,USEP,379.78,0.0,6866.726,0.0
2023-01-03 16:00:00,USEP,354.27,0.0,6864.052,0.0
2023-01-03 16:30:00,USEP,404.99,0.0,6893.688,0.0
2023-01-03 17:00:00,USEP,304.29,0.0,6839.595,0.0
2023-01-03 17:30:00,USEP,251.7,0.0,6749.673,0.0
2023-01-03 18:00:00,USEP,250.81,0.0,6697.492,0.0
2023-01-03 18:30:00,USEP,250.8,0.0,6689.864,0.0
2023-01-03 19:00:00,USEP,250.81,0.0,6691.553,0.0
2023-01-03 19:30:00,USEP,250.37,0.0,6668.105,0.0
2023-01-03 20:00:00,USEP,250.25,0.0,6638.18,0.0
2023-01-03 20:30:00,USEP,232.57,0.0,6600.751,0.0
2023-01-03 21:00:00,USEP,231.22,0.0,6509.517,0.0
2023-01-03 21:30:00,USEP,230.23,0.0,6339.553,0.0
2023-01-03 22:00:00,USEP,207.87,0.0,6181.169,0.0
2023-01-03 22:30:00,USEP,179.11,0.0,6052.372,0.0
2023-01-03 23:00:00,USEP,125.92,0.0,5909.285,0.0
2023-01-03 23:30:00,USEP,112.09,0.0,5722.791,0.0
2023-01-04 00:00:00,USEP,110.57,0.0,5539.338,0.0
2023-01-04 00:30:00,USEP,98.67,0.0,5440.381,0.0
2023-01-04 01:00:00,USEP,110.56,0.0,5490.692,0.0
2023-01-04 01:30:00,USEP,104.04,0.0,5430.302,0.0
2023-01-04 02:00:00,USEP,110.52,0.0,5387.077,0.0
2023-01-04 02:30:00,USEP,101.32,0.0,5329.097,0.0
2023-01-04 03:00:00,USEP,110.5,0.0,5318.477,0.0
2023-01-04 03:30:00,USEP,106.67,0.0,5308.049,0.0
2023-01-04 04:00:00,USEP,106.66,0.0,5294.486,0.0
2023-01-04 04:30:00,USEP,110.52,0.0,5313.82,0.0
2023-01-04 05:00:00,USEP,109.43,0.0,5395.01,0.0
2023-01-04 05:30:00,USEP,110.7,0.0,5539.815,0.0
2023-01-04 06:00:00,USEP,135.28,0.0,5722.801,0.0
2023-01-04 06:30:00,USEP,204.25,0.0,5904.574,0.0
2023-01-04 07:00:00,USEP,232.34,0.0,6095.914,0.0
2023-01-04 07:30:00,USEP,354.15,0.0,6295.519,0.0
2023-01-04 08:00:00,USEP,301.63,0.0,6498.24,0.0
2023-01-04 08:30:00,USEP,303.74,0.0,6627.157,0.0
2023-01-04 09:00:00,USEP,303.76,0.0,6701.563,0.0
2023-01-04 09:30:00,USEP,303.86,2851.38,6705.687,35.0
2023-01-04 10:00:00,USEP,303.77,2825.08,6728.082,35.0
2023-01-04 10:30:00,USEP,301.78,2420.04,6713.978,43.0
2023-01-04 11:00:00,USEP,301.81,13.58,6695.753,43.0
2023-01-04 11:30:00,USEP,301.58,0.0,6679.258,0.0
2023-01-04 12:00:00,USEP,300.75,47.01,6637.131,35.0
2023-01-04 12:30:00,USEP,301.57,0.0,6661.982,0.0
2023-01-04 13:00:00,USEP,301.8,0.0,6729.32,0.0
2023-01-04 13:30:00,USEP,301.8,0.0,6742.68,0.0
2023-01-04 14:00:00,USEP,301.8,0.0,6770.199,0.0
2023-01-04 14:30:00,USEP,303.89,0.0,6776.247,0.0
2023-01-04 15:00:00,USEP,322.9,0.0,6791.033,0.0
2023-01-04 15:30:00,USEP,354.24,0.0,6806.485,0.0
2023-01-04 16:00:00,USEP,301.75,0.0,6819.426,0.0
2023-01-04 16:30:00,USEP,301.66,0.0,6805.436,0.0
2023-01-04 17:00:00,USEP,301.76,2.61,6711.828,8.0
2023-01-04 17:30:00,USEP,301.31,8.5,6642.218,8.0
2023-01-04 18:00:00,USEP,300.74,0.0,6636.038,0.0
2023-01-04 18:30:00,USEP,301.68,0.0,6708.093,0.0
2023-01-04 19:00:00,USEP,303.88,0.0,6727.685,0.0
2023-01-04 19:30:00,USEP,303.47,0.0,6709.903,0.0
2023-01-04 20:00:00,USEP,301.59,0.0,6665.575,0.0
2023-01-04 20:30:00,USEP,300.76,0.0,6603.579,0.0
2023-01-04 21:00:00,USEP,300.86,0.0,6537.334,0.0
2023-01-04 21:30:00,USEP,263.04,0.0,6404.943,0.0
2023-01-04 22:00:00,USEP,202.87,0.0,6235.765,0.0
2023-01-04 22:30:00,USEP,168.86,0.0,6088.931,0.0
2023-01-04 23:00:00,USEP,121.37,0.0,5941.61,0.0
2023-01-04 23:30:00,USEP,104.86,0.0,5724.62,0.0
2023-01-05 00:00:00,USEP,97.97,0.0,5530.184,0.0
2023-01-05 00:30:00,USEP,110.55,0.0,5437.985,0.0
2023-01-05 01:00:00,USEP,110.68,0.0,5465.285,0.0
2023-01-05 01:30:00,USEP,110.58,0.0,5408.245,0.0
2023-01-05 02:00:00,USEP,110.51,0.0,5338.312,0.0
2023-01-05 02:30:00,USEP,106.77,0.0,5289.894,0.0
2023-01-05 03:00:00,USEP,106.83,0.0,5271.485,0.0
2023-01-05 03:30:00,USEP,110.48,0.0,5274.214,0.0
2023-01-05 04:00:00,USEP,110.48,0.0,5279.015,0.0
2023-01-05 04:30:00,USEP,110.53,0.0,5300.147,0.0
2023-01-05 05:00:00,USEP,113.73,0.0,5396.714,0.0
2023-01-05 05:30:00,USEP,113.78,0.0,5542.057,0.0
2023-01-05 06:00:00,USEP,185.7,0.0,5730.435,0.0
2023-01-05 06:30:00,USEP,268.4,0.0,5917.058,0.0
2023-01-05 07:00:00,USEP,207.84,0.0,6115.023,0.0
2023-01-05 07:30:00,USEP,250.57,0.0,6320.593,0.0
2023-01-05 08:00:00,USEP,280.41,0.0,6513.652,0.0
2023-01-05 08:30:00,USEP,300.84,0.0,6623.151,0.0
2023-01-05 09:00:00,USEP,350.77,0.0,6689.645,0.0
2023-01-05 09:30:00,USEP,487.64,0.0,6724.251,0.0
2023-01-05 10:00:00,USEP,354.22,0.0,6755.423,0.0
2023-01-05 10:30:00,USEP,354.22,0.0,6751.168,0.0
2023-01-05 11:00:00,USEP,323.92,0.0,6725.106,0.0
2023-01-05 11:30:00,USEP,283.35,0.0,6668.368,0.0
2023-01-05 12:00:00,USEP,280.65,0.0,6639.06,0.0
2023-01-05 12:30:00,USEP,280.47,0.0,6619.96,0.0
2023-01-05 13:00:00,USEP,303.87,0.0,6694.356,0.0
2023-01-05 13:30:00,USEP,316.19,0.0,6716.214,0.0
2023-01-05 14:00:00,USEP,491.18,1720.99,6780.463,8.0
2023-01-05 14:30:00,USEP,536.66,1531.74,6817.997,8.0
2023-01-05 15:00:00,USEP,549.61,0.0,6866.723,8.0
2023-01-05 15:30:00,USEP,549.59,0.0,6864.64,8.0
2023-01-05 16:00:00,USEP,549.59,0.0,6875.409,0.0
2023-01-05 16:30:00,USEP,549.57,0.0,6875.304,0.0
2023-01-05 17:00:00,USEP,549.61,0.0,6826.996,0.0
2023-01-05 17:30:00,USEP,536.3,0.0,6725.444,0.0
2023-01-05 18:00:00,USEP,289.62,0.0,6645.645,0.0
2023-01-05 18:30:00,USEP,268.52,0.0,6634.786,0.0
2023-01-05 19:00:00,USEP,326.28,0.0,6672.354,0.0
2023-01-05 19:30:00,USEP,310.76,0.0,6658.756,0.0
2023-01-05 20:00:00,USEP,315.68,0.0,6637.331,0.0
2023-01-05 20:30:00,USEP,270.63,0.0,6590.483,0.0
2023-01-05 21:00:00,USEP,270.62,0.0,6518.99,0.0
2023-01-05 21:30:00,USEP,220.41,0.0,6389.472,0.0
2023-01-05 22:00:00,USEP,206.64,0.0,6224.537,0.0
2023-01-05 22:30:00,USEP,200.49,0.0,6089.463,0.0
2023-01-05 23:00:00,USEP,181.57,0.0,5942.758,0.0
2023-01-05 23:30:00,USEP,125.91,0.0,5830.232,0.0
2023-01-06 00:00:00,USEP,194.04,0.0,5730.062,0.0
2023-01-06 00:30:00,USEP,168.71,0.0,5614.047,0.0
2023-01-06 01:00:00,USEP,120.69,0.0,5498.231,0.0
2023-01-06 01:30:00,USEP,120.79,0.0,5441.504,0.0
2023-01-06 02:00:00,USEP,120.62,0.0,5395.402,0.0
2023-01-06 02:30:00,USEP,119.09,0.0,5350.031,0.0
2023-01-06 03:00:00,USEP,120.41,0.0,5319.008,0.0
2023-01-06 03:30:00,USEP,116.5,0.0,5287.036,0.0
2023-01-06 04:00:00,USEP,116.35,0.0,5276.177,0.0
2023-01-06 04:30:00,USEP,120.41,0.0,5320.007,0.0
2023-01-06 05:00:00,USEP,167.88,0.0,5430.893,0.0
2023-01-06 05:30:00,USEP,198.36,0.0,5607.726,0.0
2023-01-06 06:00:00,USEP,207.69,0.0,5804.716,0.0
2023-01-06 06:30:00,USEP,220.57,0.0,5960.884,0.0
2023-01-06 07:00:00,USEP,234.69,0.0,6137.88,0.0
2023-01-06 07:30:00,USEP,234.7,0.0,6326.666,0.0
2023-01-06 08:00:00,USEP,253.87,0.0,6494.413,0.0
2023-01-06 08:30:00,USEP,299.2,0.0,6595.21,0.0
2023-01-06 09:00:00,USEP,301.55,0.0,6660.521,0.0
2023-01-06 09:30:00,USEP,324.16,0.0,6700.509,0.0
2023-01-06 10:00:00,USEP,268.41,0.0,6698.655,0.0
2023-01-06 10:30:00,USEP,268.42,0.0,6678.994,0.0
2023-01-06 11:00:00,USEP,261.25,0.0,6647.291,0.0
2023-01-06 11:30:00,USEP,261.27,0.0,6651.629,0.0
2023-01-06 12:00:00,USEP,252.01,0.0,6611.308,0.0
2023-01-06 12:30:00,USEP,267.81,0.0,6644.348,0.0
2023-01-06 13:00:00,USEP,300.82,0.0,6713.382,0.0
2023-01-06 13:30:00,USEP,330.82,0.0,6803.011,0.0
2023-01-06 14:00:00,USEP,335.92,0.0,6814.496,0.0
2023-01-06 14:30:00,USEP,311.69,0.0,6792.814,8.0
2023-01-06 15:00:00,USEP,311.89,0.0,6798.162,8.0
2023-01-06 15:30:00,USEP,311.25,177.71,6798.266,8.0
2023-01-06 16:00:00,USEP,303.88,2145.49,6786.154,8.0
2023-01-06 16:30:00,USEP,301.81,0.0,6773.449,0.0
2023-01-06 17:00:00,USEP,335.89,0.0,6811.455,0.0
2023-01-06 17:30:00,USEP,354.09,0.0,6814.635,0.0
2023-01-06 18:00:00,USEP,335.9,0.0,6811.887,0.0
2023-01-06 18:30:00,USEP,311.9,0.0,6800.854,0.0
2023-01-06 19:00:00,USEP,425.16,0.0,6801.788,0.0
2023-01-06 19:30:00,USEP,799.79,0.0,6758.45,0.0
2023-01-06 20:00:00,USEP,799.78,0.0,6737.163,0.0
2023-01-06 20:30:00,USEP,325.85,0.0,6705.504,0.0
2023-01-06 21:00:00,USEP,310.82,0.0,6598.361,0.0
2023-01-06 21:30:00,USEP,263.17,0.0,6436.751,0.0
2023-01-06 22:00:00,USEP,257.63,0.0,6268.467,0.0
2023-01-06 22:30:00,USEP,246.26,0.0,6139.292,0.0
2023-01-06 23:00:00,USEP,250.52,0.0,6015.435,0.0
2023-01-06 23:30:00,USEP,250.5,0.0,5945.094,0.0
2023-01-07 00:00:00,USEP,327.44,0.0,5856.658,0.0
2023-01-07 00:30:00,USEP,281.19,0.0,5767.635,0.0
2023-01-07 01:00:00,USEP,216.78,0.0,5652.53,0.0
2023-01-07 01:30:00,USEP,181.36,0.0,5578.755,0.0
2023-01-07 02:00:00,USEP,181.3,0.0,5511.69,0.0
2023-01-07 02:30:00,USEP,164.03,0.0,5459.217,0.0
2023-01-07 03:00:00,USEP,162.23,0.0,5420.004,0.0
2023-01-07 03:30:00,USEP,160.84,0.0,5384.274,0.0
2023-01-07 04:00:00,USEP,160.76,0.0,5372.615,0.0
2023-01-07 04:30:00,USEP,160.82,0.0,5377.451,0.0
2023-01-07 05:00:00,USEP,161.0,0.0,5410.814,0.0
2023-01-07 05:30:00,USEP,181.28,0.0,5480.151,0.0
2023-01-07 06:00:00,USEP,162.25,0.0,5558.359,0.0
2023-01-07 06:30:00,USEP,181.32,0.0,5621.97,0.0
2023-01-07 07:00:00,USEP,216.74,0.0,5703.965,0.0
2023-01-07 07:30:00,USEP,286.34,0.0,5838.498,0.0
2023-01-07 08:00:00,USEP,250.62,0.0,5999.232,0.0
2023-01-07 08:30:00,USEP,250.65,0.0,6080.676,0.0
2023-01-07 09:00:00,USEP,251.3,0.0,6152.582,0.0
2023-01-07 09:30:00,USEP,251.3,0.0,6205.786,0.0
2023-01-07 10:00:00,USEP,251.29,0.0,6235.094,0.0
2023-01-07 10:30:00,USEP,251.29,0.0,6282.264,0.0
2023-01-07 11:00:00,USEP,250.59,0.0,6265.003,0.0
2023-01-07 11:30:00,USEP,246.26,0.0,6227.266,0.0
2023-01-07 12:00:00,USEP,207.58,0.0,6155.603,0.0
2023-01-07 12:30:00,USEP,216.7,0.0,6162.875,0.0
2023-01-09 01:00:00,USEP,99999.0,9.99,9999.268,9.999
2023-01-07 13:30:00,USEP,194.04,0.0,6136.509,0.0
2023-01-07 14:00:00,USEP,181.56,0.0,6148.988,0.0
2023-01-07 14:30:00,USEP,207.51,0.0,6190.244,0.0
2023-01-07 15:00:00,USEP,207.63,0.0,6187.014,0.0
2023-01-07 15:30:00,USEP,194.09,0.0,6140.102,0.0
2023-01-07 16:00:00,USEP,191.76,0.0,6137.518,0.0
2023-01-07 16:30:00,USEP,232.25,0.0,6212.57,0.0
2023-01-07 17:00:00,USEP,242.15,0.0,6273.04,0.0
2023-01-07 17:30:00,USEP,250.46,0.0,6289.207,0.0
2023-01-07 18:00:00,USEP,250.74,0.0,6336.248,0.0
2023-01-07 18:30:00,USEP,251.36,0.0,6381.063,0.0
2023-01-07 19:00:00,USEP,251.29,0.0,6412.398,0.0
2023-01-07 19:30:00,USEP,250.75,0.0,6406.221,0.0
2023-01-07 20:00:00,USEP,248.97,0.0,6417.254,0.0
2023-01-07 20:30:00,USEP,249.02,0.0,6419.053,0.0
2023-01-07 21:00:00,USEP,244.38,0.0,6380.834,0.0
2023-01-07 21:30:00,USEP,250.65,0.0,6278.566,0.0
2023-01-07 22:00:00,USEP,241.35,0.0,6150.937,0.0
2023-01-07 22:30:00,USEP,207.61,0.0,6063.127,0.0
2023-01-07 23:00:00,USEP,202.74,0.0,5969.462,0.0
2023-01-07 23:30:00,USEP,181.44,0.0,5837.19,0.0
2023-01-08 00:00:00,USEP,203.98,0.0,5700.848,0.0
2023-01-08 00:30:00,USEP,185.33,0.0,5600.892,0.0
2023-01-08 01:00:00,USEP,232.04,0.0,5575.028,0.0
2023-01-08 01:30:00,USEP,207.47,0.0,5479.932,0.0
2023-01-08 02:00:00,USEP,207.43,0.0,5413.334,0.0
2023-01-08 02:30:00,USEP,185.27,0.0,5338.217,0.0
2023-01-08 03:00:00,USEP,160.8,0.0,5264.413,0.0
2023-01-08 03:30:00,USEP,154.01,0.0,5237.466,0.0
2023-01-08 04:00:00,USEP,160.8,0.0,5241.934,0.0
2023-01-08 04:30:00,USEP,160.8,0.0,5254.841,0.0
2023-01-08 05:00:00,USEP,181.21,0.0,5289.974,0.0
2023-01-08 05:30:00,USEP,200.73,0.0,5347.337,0.0
2023-01-08 06:00:00,USEP,117.93,0.0,5405.571,0.0
2023-01-08 06:30:00,USEP,120.42,0.0,5451.2,0.0
2023-01-08 07:00:00,USEP,130.63,0.0,5478.476,0.0
2023-01-08 07:30:00,USEP,139.96,0.0,5547.708,0.0
2023-01-08 08:00:00,USEP,160.89,0.0,5635.543,0.0
2023-01-08 08:30:00,USEP,181.14,0.0,5695.207,0.0
2023-01-08 09:00:00,USEP,154.08,0.0,5725.977,0.0
2023-01-08 09:30:00,USEP,144.52,0.0,5747.323,0.0
2023-01-08 10:00:00,USEP,154.1,0.0,5794.831,0.0
2023-01-08 10:30:00,USEP,161.04,0.0,5831.813,0.0
2023-01-08 11:00:00,USEP,142.56,0.0,5806.58,0.0
2023-01-08 11:30:00,USEP,130.9,0.0,5786.019,0.0
2023-01-08 12:00:00,USEP,125.53,0.0,5767.879,0.0
2023-01-08 12:30:00,USEP,142.58,0.0,5795.925,0.0
2023-01-08 13:00:00,USEP,161.04,0.0,5822.146,0.0
2023-01-08 13:30:00,USEP,145.9,0.0,5796.62,0.0
2023-01-08 14:00:00,USEP,144.5,0.0,5812.241,0.0
2023-01-08 14:30:00,USEP,161.04,0.0,5836.256,0.0
2023-01-08 15:00:00,USEP,161.28,0.0,5862.016,0.0
2023-01-08 15:30:00,USEP,181.47,0.0,5905.811,0.0
2023-01-08 16:00:00,USEP,191.73,0.0,5928.892,0.0
2023-01-08 16:30:00,USEP,200.95,0.0,5973.468,0.0
