datetime,information type,usep,lcp,demand,tcl
2023-01-08 17:00:00,USEP,207.46,0.0,5999.451,0.0
2023-01-08 17:30:00,USEP,207.75,0.0,6045.443,0.0
2023-01-08 18:00:00,USEP,282.97,0.0,6104.606,0.0
2023-01-08 18:30:00,USEP,350.72,0.0,6203.037,0.0
2023-01-08 19:00:00,USEP,450.14,0.0,6292.507,0.0
2023-01-08 19:30:00,USEP,452.24,0.0,6324.941,0.0
2023-01-08 20:00:00,USEP,501.22,0.0,6352.222,0.0
2023-01-08 20:30:00,USEP,502.53,0.0,6364.706,0.0
2023-01-08 21:00:00,USEP,837.46,0.0,6342.366,0.0
2023-01-08 21:30:00,USEP,501.06,0.0,6273.323,0.0
2023-01-08 22:00:00,USEP,362.12,0.0,6166.234,0.0
2023-01-08 22:30:00,USEP,324.16,0.0,6082.341,0.0
2023-01-08 23:00:00,USEP,292.37,0.0,5984.894,0.0
2023-01-08 23:30:00,USEP,232.1,0.0,5870.47,0.0
2023-01-09 00:00:00,USEP,206.76,0.0,5748.953,0.0
2023-01-09 00:30:00,USEP,182.87,0.0,5637.546,0.0
2023-01-09 01:00:00,USEP,181.13,0.0,5562.956,0.0
2023-01-09 01:30:00,USEP,133.95,0.0,5489.668,0.0
2023-01-09 02:00:00,USEP,122.01,0.0,5421.534,0.0
2023-01-09 02:30:00,USEP,121.86,0.0,5387.53,0.0
2023-01-09 03:00:00,USEP,121.83,0.0,5348.734,0.0
2023-01-09 03:30:00,USEP,106.01,0.0,5342.238,0.0
2023-01-09 04:00:00,USEP,125.05,0.0,5330.161,0.0
2023-01-09 04:30:00,USEP,121.69,0.0,5335.484,0.0
2023-01-09 05:00:00,USEP,181.08,0.0,5441.892,0.0
2023-01-09 05:30:00,USEP,206.44,0.0,5608.486,0.0
2023-01-09 06:00:00,USEP,251.28,0.0,5817.504,0.0
2023-01-09 06:30:00,USEP,416.2,0.0,6026.746,0.0
2023-01-09 07:00:00,USEP,500.34,0.0,6232.246,0.0
2023-01-09 07:30:00,USEP,882.35,0.0,6459.126,0.0
2023-01-09 08:00:00,USEP,1080.93,0.0,6664.159,0.0
2023-01-09 08:30:00,USEP,1079.3,0.0,6795.908,0.0
2023-01-09 09:00:00,USEP,3852.2,0.0,6874.514,0.0
2023-01-09 09:30:00,USEP,3956.49,4500.0,6880.405,8.0
2023-01-09 10:00:00,USEP,928.66,4500.0,6897.944,8.0
2023-01-09 10:30:00,USEP,1301.07,194.71,6871.752,8.0
2023-01-09 11:00:00,USEP,1100.45,0.0,6850.469,0.0
2023-01-09 11:30:00,USEP,899.96,0.0,6809.745,0.0
2023-01-09 12:00:00,USEP,882.37,0.0,6749.295,0.0
2023-01-09 12:30:00,USEP,882.38,0.0,6762.803,0.0
2023-01-09 13:00:00,USEP,899.89,0.0,6815.083,0.0
2023-01-09 13:30:00,USEP,928.15,0.0,6875.235,0.0
2023-01-09 14:00:00,USEP,1100.75,0.0,6925.352,0.0
2023-01-09 14:30:00,USEP,1076.89,4.3,6872.769,5.0
2023-01-09 15:00:00,USEP,1078.05,0.0,6878.917,5.0
2023-01-09 15:30:00,USEP,1078.06,0.0,6876.86,0.0
2023-01-09 16:00:00,USEP,1078.08,0.0,6875.602,0.0
2023-01-09 16:30:00,USEP,1078.06,0.0,6880.587,0.0
2023-01-09 17:00:00,USEP,1078.12,0.0,6881.074,0.0
2023-01-09 17:30:00,USEP,899.48,0.0,6829.436,0.0
2023-01-09 18:00:00,USEP,838.42,0.0,6773.643,0.0
2023-01-09 18:30:00,USEP,1078.03,0.0,6835.683,0.0
2023-01-09 19:00:00,USEP,1079.04,0.0,6855.663,0.0
2023-01-09 19:30:00,USEP,3333.98,0.0,6828.059,0.0
2023-01-09 20:00:00,USEP,3960.68,0.0,6777.41,0.0
2023-01-09 20:30:00,USEP,936.48,0.0,6708.814,0.0
2023-01-09 21:00:00,USEP,3333.03,0.0,6649.09,0.0
2023-01-09 21:30:00,USEP,3336.62,0.0,6518.21,0.0
2023-01-09 22:00:00,USEP,451.3,0.0,6364.03,0.0
2023-01-09 22:30:00,USEP,362.09,0.0,6211.337,0.0
2023-01-09 23:00:00,USEP,287.2,0.0,6067.316,0.0
2023-01-09 23:30:00,USEP,206.61,0.0,5939.558,0.0
2023-01-10 00:00:00,USEP,260.77,0.0,5804.279,0.0
2023-01-10 00:30:00,USEP,201.53,0.0,5698.269,0.0
2023-01-10 01:00:00,USEP,201.46,0.0,5649.563,0.0
2023-01-10 01:30:00,USEP,193.64,0.0,5588.576,0.0
2023-01-10 02:00:00,USEP,178.05,0.0,5530.77,0.0
2023-01-10 02:30:00,USEP,193.8,0.0,5491.393,0.0
2023-01-10 03:00:00,USEP,193.79,0.0,5471.07,0.0
2023-01-10 03:30:00,USEP,201.4,0.0,5500.14,0.0
2023-01-10 04:00:00,USEP,193.62,0.0,5494.892,0.0
2023-01-10 04:30:00,USEP,136.36,0.0,5496.005,0.0
2023-01-10 05:00:00,USEP,120.79,0.0,5579.725,0.0
2023-01-10 05:30:00,USEP,201.26,0.0,5751.905,0.0
2023-01-10 06:00:00,USEP,202.41,0.0,5946.232,0.0
2023-01-10 06:30:00,USEP,202.49,0.0,6129.074,0.0
2023-01-10 07:00:00,USEP,207.8,0.0,6320.513,0.0
2023-01-10 07:30:00,USEP,405.77,0.0,6545.694,0.0
2023-01-10 08:00:00,USEP,454.34,0.0,6732.382,0.0
2023-01-10 08:30:00,USEP,504.49,0.0,6822.518,0.0
2023-01-10 09:00:00,USEP,392.73,0.0,6855.553,0.0
2023-01-10 09:30:00,USEP,504.78,0.0,6937.966,0.0
2023-01-10 10:00:00,USEP,308.85,0.0,6977.607,0.0
2023-01-10 10:30:00,USEP,306.08,0.0,6960.624,0.0
2023-01-10 11:00:00,USEP,308.51,0.0,6942.18,0.0
2023-01-10 11:30:00,USEP,308.38,0.0,6913.384,0.0
2023-01-10 12:00:00,USEP,312.9,0.0,6853.844,0.0
2023-01-10 12:30:00,USEP,307.55,0.0,6879.211,0.0
2023-01-10 13:00:00,USEP,312.87,0.0,6948.477,0.0
2023-01-10 13:30:00,USEP,308.32,0.0,6935.342,0.0
2023-01-10 14:00:00,USEP,302.92,0.0,6928.632,0.0
2023-01-10 14:30:00,USEP,307.52,0.0,6935.521,0.0
2023-01-10 15:00:00,USEP,333.02,0.0,7004.35,0.0
2023-01-10 15:30:00,USEP,333.1,0.0,7019.439,0.0
2023-01-10 16:00:00,USEP,308.87,0.0,6986.493,0.0
2023-01-10 16:30:00,USEP,307.51,0.0,6965.5,0.0
2023-01-10 17:00:00,USEP,302.59,0.0,6876.552,0.0
2023-01-10 17:30:00,USEP,281.41,0.0,6825.659,0.0
2023-01-10 18:00:00,USEP,290.69,0.0,6818.706,0.0
2023-01-10 18:30:00,USEP,292.25,0.0,6833.884,0.0
2023-01-10 19:00:00,USEP,302.57,0.0,6833.283,0.0
2023-01-10 19:30:00,USEP,292.28,0.0,6809.715,0.0
2023-01-10 20:00:00,USEP,302.7,0.0,6792.907,0.0
2023-01-10 20:30:00,USEP,289.08,0.0,6741.691,0.0
2023-01-10 21:00:00,USEP,251.27,0.0,6673.552,0.0
2023-01-10 21:30:00,USEP,250.66,0.0,6537.97,0.0
2023-01-10 22:00:00,USEP,250.62,0.0,6400.967,0.0
2023-01-10 22:30:00,USEP,267.29,0.0,6313.709,0.0
2023-01-10 23:00:00,USEP,251.61,0.0,6245.362,0.0
2023-01-10 23:30:00,USEP,251.28,0.0,6166.592,0.0
2023-01-11 00:00:00,USEP,251.65,0.0,6062.217,0.0
2023-01-11 00:30:00,USEP,207.75,0.0,5947.589,0.0
2023-01-11 01:00:00,USEP,201.48,0.0,5846.425,0.0
2023-01-11 01:30:00,USEP,177.07,0.0,5751.423,0.0
2023-01-11 02:00:00,USEP,171.84,0.0,5704.352,0.0
2023-01-11 02:30:00,USEP,167.21,0.0,5672.211,0.0
2023-01-11 03:00:00,USEP,136.69,0.0,5610.628,0.0
2023-01-11 03:30:00,USEP,119.93,0.0,5533.27,0.0
2023-01-11 04:00:00,USEP,108.13,0.0,5489.738,0.0
2023-01-11 04:30:00,USEP,120.48,0.0,5542.628,0.0
2023-01-11 05:00:00,USEP,148.15,0.0,5656.968,0.0
2023-01-11 05:30:00,USEP,201.46,0.0,5821.679,0.0
2023-01-11 06:00:00,USEP,201.52,0.0,5948.061,0.0
2023-01-11 06:30:00,USEP,202.56,0.0,6107.618,0.0
2023-01-11 07:00:00,USEP,241.72,0.0,6329.071,0.0
2023-01-11 07:30:00,USEP,308.54,0.0,6555.385,0.0
2023-01-11 08:00:00,USEP,285.63,0.0,6687.1,0.0
2023-01-11 08:30:00,USEP,313.61,0.0,6791.937,0.0
2023-01-11 09:00:00,USEP,302.9,0.0,6840.281,0.0
2023-01-11 09:30:00,USEP,309.82,0.0,6872.337,0.0
2023-01-11 10:00:00,USEP,302.69,0.0,6909.592,0.0
2023-01-11 10:30:00,USEP,302.88,0.0,6930.451,0.0
2023-01-11 11:00:00,USEP,313.16,0.0,6958.626,0.0
2023-01-11 11:30:00,USEP,308.77,0.0,6960.853,0.0
2023-01-11 12:00:00,USEP,330.72,0.0,6948.184,0.0
2023-01-11 12:30:00,USEP,308.77,0.0,6923.637,0.0
2023-01-11 13:00:00,USEP,308.76,0.0,6952.449,0.0
2023-01-11 13:30:00,USEP,308.79,0.0,6957.672,0.0
2023-01-11 14:00:00,USEP,302.71,0.0,6924.92,0.0
2023-01-11 14:30:00,USEP,292.4,0.0,6874.718,0.0
2023-01-11 15:00:00,USEP,261.99,0.0,6845.216,0.0
2023-01-11 15:30:00,USEP,250.33,0.0,6817.011,0.0
2023-01-11 16:00:00,USEP,223.32,0.0,6775.641,0.0
2023-01-11 16:30:00,USEP,244.25,0.0,6799.114,0.0
2023-01-11 17:00:00,USEP,250.36,0.0,6797.643,0.0
2023-01-11 17:30:00,USEP,223.3,0.0,6754.767,0.0
2023-01-11 18:00:00,USEP,213.18,0.0,6688.899,0.0
2023-01-11 18:30:00,USEP,213.18,0.0,6712.273,0.0
2023-01-11 19:00:00,USEP,244.3,0.0,6747.625,0.0
2023-01-11 19:30:00,USEP,236.21,0.0,6720.235,0.0
2023-01-11 20:00:00,USEP,223.36,0.0,6685.545,0.0
2023-01-11 20:30:00,USEP,202.72,0.0,6646.53,0.0
2023-01-11 21:00:00,USEP,208.2,0.0,6568.238,0.0
2023-01-11 21:30:00,USEP,201.87,0.0,6429.033,0.0
2023-01-11 22:00:00,USEP,201.62,0.0,6281.23,0.0
2023-01-11 22:30:00,USEP,201.02,0.0,6155.41,0.0
2023-01-11 23:00:00,USEP,200.48,0.0,6073.206,0.0
2023-01-11 23:30:00,USEP,200.98,0.0,6017.318,0.0
2023-01-12 00:00:00,USEP,201.59,0.0,5934.19,0.0
2023-01-12 00:30:00,USEP,177.1,0.0,5841.514,0.0
2023-01-12 01:00:00,USEP,146.71,0.0,5739.122,0.0
2023-01-12 01:30:00,USEP,120.51,0.0,5632.024,0.0
2023-01-12 02:00:00,USEP,106.2,0.0,5539.194,0.0
2023-01-12 02:30:00,USEP,100.5,0.0,5457.075,0.0
2023-01-12 03:00:00,USEP,100.32,0.0,5398.936,0.0
2023-01-12 03:30:00,USEP,95.64,0.0,5341.572,0.0
2023-01-12 04:00:00,USEP,100.3,0.0,5381.089,0.0
2023-01-12 04:30:00,USEP,100.31,0.0,5405.983,0.0
2023-01-12 05:00:00,USEP,100.41,0.0,5476.463,0.0
2023-01-12 05:30:00,USEP,120.9,0.0,5657.431,0.0
2023-01-12 06:00:00,USEP,201.0,0.0,5874.644,0.0
2023-01-12 06:30:00,USEP,201.62,0.0,6042.268,0.0
2023-01-12 07:00:00,USEP,202.11,0.0,6207.838,0.0
2023-01-12 07:30:00,USEP,245.8,0.0,6415.689,0.0
2023-01-12 08:00:00,USEP,251.35,0.0,6556.066,0.0
2023-01-12 08:30:00,USEP,260.38,0.0,6639.135,0.0
2023-01-12 09:00:00,USEP,251.73,0.0,6698.104,0.0
2023-01-12 09:30:00,USEP,290.63,0.0,6807.936,0.0
2023-01-12 10:00:00,USEP,302.7,0.0,6894.951,0.0
2023-01-12 10:30:00,USEP,302.87,2262.66,6912.261,10.0
2023-01-12 11:00:00,USEP,302.89,0.0,6895.984,10.0
2023-01-12 11:30:00,USEP,292.19,126.86,6810.47,10.0
2023-01-12 12:00:00,USEP,260.32,0.0,6712.576,0.0
2023-01-12 12:30:00,USEP,241.61,0.0,6654.512,0.0
2023-01-12 13:00:00,USEP,250.61,0.0,6691.951,0.0
2023-01-12 13:30:00,USEP,260.39,0.0,6790.412,0.0
2023-01-12 14:00:00,USEP,290.6,0.0,6815.386,0.0
2023-01-12 14:30:00,USEP,260.35,0.0,6787.922,0.0
2023-01-12 15:00:00,USEP,292.38,0.0,6843.566,0.0
2023-01-12 15:30:00,USEP,302.35,0.0,6866.86,0.0
2023-01-12 16:00:00,USEP,302.65,0.0,6896.804,0.0
2023-01-12 16:30:00,USEP,325.79,2160.34,6889.938,8.0
2023-01-12 17:00:00,USEP,312.68,3044.05,6870.714,8.0
2023-01-12 17:30:00,USEP,302.7,0.0,6798.14,0.0
2023-01-12 18:00:00,USEP,262.06,0.0,6775.283,0.0
2023-01-12 18:30:00,USEP,290.68,0.0,6815.609,0.0
2023-01-12 19:00:00,USEP,302.68,0.0,6866.149,0.0
2023-01-12 19:30:00,USEP,302.69,0.0,6861.622,0.0
2023-01-12 20:00:00,USEP,302.6,0.0,6818.333,0.0
2023-01-12 20:30:00,USEP,292.29,0.0,6778.663,0.0
2023-01-12 21:00:00,USEP,302.75,0.0,6701.17,0.0
2023-01-12 21:30:00,USEP,281.0,0.0,6576.13,0.0
2023-01-12 22:00:00,USEP,272.74,0.0,6415.763,0.0
2023-01-12 22:30:00,USEP,250.4,0.0,6273.119,0.0
2023-01-12 23:00:00,USEP,222.42,0.0,6140.738,0.0
2023-01-12 23:30:00,USEP,201.61,0.0,5973.289,0.0
2023-01-13 00:00:00,USEP,152.83,0.0,5819.124,0.0
2023-01-13 00:30:00,USEP,124.24,0.0,5711.37,0.0
2023-01-13 01:00:00,USEP,146.7,0.0,5676.212,0.0
2023-01-13 01:30:00,USEP,120.9,0.0,5622.998,0.0
2023-01-13 02:00:00,USEP,111.18,0.0,5566.504,0.0
2023-01-13 02:30:00,USEP,111.15,0.0,5516.65,0.0
2023-01-13 03:00:00,USEP,110.77,0.0,5484.574,0.0
2023-01-13 03:30:00,USEP,106.88,0.0,5468.809,0.0
2023-01-13 04:00:00,USEP,109.44,0.0,5472.293,0.0
2023-01-13 04:30:00,USEP,106.86,0.0,5456.31,0.0
2023-01-13 05:00:00,USEP,120.5,0.0,5541.52,0.0
2023-01-13 05:30:00,USEP,161.88,0.0,5700.138,0.0
2023-01-13 06:00:00,USEP,201.47,0.0,5893.565,0.0
2023-01-13 06:30:00,USEP,202.55,0.0,6082.067,0.0
2023-01-13 07:00:00,USEP,213.07,0.0,6261.867,0.0
2023-01-13 07:30:00,USEP,261.94,0.0,6485.736,0.0
2023-01-13 08:00:00,USEP,302.7,0.0,6684.63,0.0
2023-01-13 08:30:00,USEP,350.78,0.0,6812.25,0.0
2023-01-13 09:00:00,USEP,302.89,0.0,6870.389,0.0
2023-01-13 09:30:00,USEP,302.9,0.0,6907.947,0.0
2023-01-13 10:00:00,USEP,302.98,0.0,6928.438,0.0
2023-01-13 10:30:00,USEP,302.96,0.0,6932.27,0.0
2023-01-13 11:00:00,USEP,304.33,0.0,6929.676,0.0
2023-01-13 11:30:00,USEP,302.65,0.0,6882.918,0.0
2023-01-13 12:00:00,USEP,302.67,0.0,6852.059,0.0
2023-01-13 12:30:00,USEP,302.5,0.0,6839.674,0.0
2023-01-13 13:00:00,USEP,302.69,0.0,6900.278,0.0
2023-01-13 13:30:00,USEP,333.01,0.0,6947.071,0.0
2023-01-13 14:00:00,USEP,353.82,0.0,7011.278,0.0
2023-01-13 14:30:00,USEP,353.83,0.0,7020.329,0.0
2023-01-13 15:00:00,USEP,385.95,0.0,7038.082,0.0
2023-01-13 15:30:00,USEP,392.93,0.0,7044.935,0.0
2023-01-13 16:00:00,USEP,379.8,1867.88,7026.966,7.0
2023-01-13 16:30:00,USEP,400.97,0.0,6994.741,7.0
2023-01-13 17:00:00,USEP,350.53,84.08,6919.719,7.0
2023-01-13 17:30:00,USEP,302.35,0.0,6807.722,0.0
2023-01-13 18:00:00,USEP,302.71,0.0,6745.97,0.0
2023-01-13 18:30:00,USEP,258.95,0.0,6729.628,0.0
2023-01-13 19:00:00,USEP,250.36,0.0,6720.002,0.0
2023-01-13 19:30:00,USEP,241.5,0.0,6677.836,0.0
2023-01-13 20:00:00,USEP,223.34,0.0,6638.966,0.0
2023-01-13 20:30:00,USEP,202.71,0.0,6600.458,0.0
2023-01-13 21:00:00,USEP,250.4,0.0,6537.225,0.0
2023-01-13 21:30:00,USEP,202.66,0.0,6429.411,0.0
2023-01-13 22:00:00,USEP,213.14,0.0,6291.473,0.0
2023-01-13 22:30:00,USEP,201.81,0.0,6187.481,0.0
2023-01-13 23:00:00,USEP,194.01,0.0,6072.426,0.0
2023-01-13 23:30:00,USEP,146.76,0.0,5897.069,0.0
2023-01-14 00:00:00,USEP,142.39,0.0,5726.986,0.0
2023-01-14 00:30:00,USEP,125.59,0.0,5621.388,0.0
2023-01-14 01:00:00,USEP,169.03,0.0,5650.04,0.0
2023-01-14 01:30:00,USEP,146.68,0.0,5582.205,0.0
2023-01-14 02:00:00,USEP,167.15,0.0,5514.429,0.0
2023-01-14 02:30:00,USEP,141.02,0.0,5465.295,0.0
2023-01-14 03:00:00,USEP,125.52,0.0,5420.466,0.0
2023-01-14 03:30:00,USEP,116.83,0.0,5376.367,0.0
2023-01-14 04:00:00,USEP,116.71,0.0,5365.781,0.0
2023-01-14 04:30:00,USEP,119.43,0.0,5375.627,0.0
2023-01-14 05:00:00,USEP,125.49,0.0,5424.014,0.0
2023-01-14 05:30:00,USEP,140.99,0.0,5470.653,0.0
2023-01-14 06:00:00,USEP,141.02,0.0,5560.54,0.0
2023-01-14 06:30:00,USEP,168.32,0.0,5636.646,0.0
2023-01-14 07:00:00,USEP,169.03,0.0,5727.607,0.0
2023-01-14 07:30:00,USEP,202.49,0.0,5892.949,0.0
2023-01-14 08:00:00,USEP,194.16,0.0,6076.382,0.0
2023-01-14 08:30:00,USEP,201.8,0.0,6202.997,0.0
2023-01-14 09:00:00,USEP,206.61,0.0,6283.685,0.0
2023-01-14 09:30:00,USEP,206.64,0.0,6347.982,0.0
2023-01-14 10:00:00,USEP,206.73,0.0,6387.499,0.0
2023-01-14 10:30:00,USEP,206.65,0.0,6388.334,0.0
2023-01-14 11:00:00,USEP,202.9,0.0,6380.973,0.0
2023-01-14 11:30:00,USEP,197.88,0.0,6323.53,0.0
2023-01-14 12:00:00,USEP,195.41,0.0,6268.373,0.0
2023-01-14 12:30:00,USEP,195.17,0.0,6239.358,0.0
2023-01-14 13:00:00,USEP,195.37,0.0,6246.803,0.0
2023-01-14 13:30:00,USEP,194.17,0.0,6226.535,0.0
2023-01-14 14:00:00,USEP,194.25,0.0,6223.021,0.0
2023-01-14 14:30:00,USEP,194.25,0.0,6207.605,0.0
2023-01-14 15:00:00,USEP,194.63,0.0,6213.762,0.0
2023-01-14 15:30:00,USEP,195.2,0.0,6218.206,0.0
2023-01-14 16:00:00,USEP,195.42,0.0,6243.538,0.0
2023-01-14 16:30:00,USEP,195.42,0.0,6252.344,0.0
2023-01-14 17:00:00,USEP,195.97,0.0,6273.845,0.0
2023-01-14 17:30:00,USEP,195.96,0.0,6287.935,0.0
2023-01-14 18:00:00,USEP,197.93,0.0,6336.929,0.0
2023-01-14 18:30:00,USEP,206.73,0.0,6392.111,0.0
2023-01-14 19:00:00,USEP,206.83,0.0,6437.293,0.0
2023-01-14 19:30:00,USEP,202.98,0.0,6427.875,0.0
2023-01-14 20:00:00,USEP,202.91,0.0,6418.79,0.0
2023-01-14 20:30:00,USEP,206.72,0.0,6449.614,0.0
2023-01-14 21:00:00,USEP,197.96,0.0,6392.538,0.0
2023-01-14 21:30:00,USEP,195.98,0.0,6276.807,0.0
2023-01-14 22:00:00,USEP,202.6,0.0,6174.549,0.0
2023-01-14 22:30:00,USEP,195.98,0.0,6092.494,0.0
2023-01-14 23:00:00,USEP,195.48,0.0,6005.157,0.0
2023-01-14 23:30:00,USEP,177.22,0.0,5890.857,0.0
2023-01-15 00:00:00,USEP,187.64,0.0,5797.023,0.0
2023-01-15 00:30:00,USEP,177.12,0.0,5739.838,0.0
2023-01-15 01:00:00,USEP,187.54,0.0,5709.963,0.0
2023-01-15 01:30:00,USEP,146.68,0.0,5599.818,0.0
2023-01-15 02:00:00,USEP,123.47,0.0,5489.743,0.0
2023-01-15 02:30:00,USEP,115.97,0.0,5415.232,0.0
2023-01-15 03:00:00,USEP,107.71,0.0,5358.44,0.0
2023-01-15 03:30:00,USEP,105.44,0.0,5336.294,0.0
2023-01-15 04:00:00,USEP,105.35,0.0,5324.903,0.0
2023-01-15 04:30:00,USEP,105.42,0.0,5333.734,0.0
2023-01-15 05:00:00,USEP,105.43,0.0,5358.589,0.0
2023-01-15 05:30:00,USEP,125.52,0.0,5422.837,0.0
2023-01-15 06:00:00,USEP,146.66,0.0,5492.705,0.0
2023-01-15 06:30:00,USEP,125.82,0.0,5515.87,0.0
2023-01-15 07:00:00,USEP,115.96,0.0,5536.903,0.0
2023-01-15 07:30:00,USEP,136.75,0.0,5613.744,0.0
2023-01-15 08:00:00,USEP,125.64,0.0,5660.492,0.0
2023-01-15 08:30:00,USEP,125.54,0.0,5702.016,0.0
2023-01-15 09:00:00,USEP,146.69,0.0,5805.164,0.0
2023-01-15 09:30:00,USEP,177.14,0.0,5922.401,0.0
2023-01-15 10:00:00,USEP,192.2,0.0,6018.332,0.0
2023-01-15 10:30:00,USEP,188.91,0.0,6029.569,0.0
2023-01-15 11:00:00,USEP,168.33,0.0,5985.739,0.0
2023-01-15 11:30:00,USEP,146.13,0.0,5908.57,0.0
2023-01-15 12:00:00,USEP,114.28,0.0,5853.661,0.0
2023-01-15 12:30:00,USEP,125.69,0.0,5868.715,0.0
2023-01-15 13:00:00,USEP,146.12,0.0,5887.045,0.0
2023-01-15 13:30:00,USEP,160.51,0.0,5932.361,0.0
2023-01-15 14:00:00,USEP,157.16,0.0,5939.563,0.0
2023-01-15 14:30:00,USEP,177.14,0.0,5984.68,0.0
2023-01-15 15:00:00,USEP,187.57,0.0,6001.315,0.0
2023-01-15 15:30:00,USEP,177.17,0.0,5981.32,0.0
2023-01-15 16:00:00,USEP,188.88,0.0,6036.9,0.0
2023-01-15 16:30:00,USEP,192.27,0.0,6086.237,0.0
2023-01-15 17:00:00,USEP,206.71,0.0,6203.688,0.0
2023-01-15 17:30:00,USEP,223.29,0.0,6264.63,0.0
2023-01-15 18:00:00,USEP,241.46,0.0,6328.226,0.0
2023-01-15 18:30:00,USEP,206.84,0.0,6349.737,0.0
2023-01-15 19:00:00,USEP,223.35,0.0,6385.913,0.0
2023-01-15 19:30:00,USEP,241.51,0.0,6437.845,0.0
2023-01-15 20:00:00,USEP,300.74,0.0,6515.516,0.0
2023-01-15 20:30:00,USEP,300.75,0.0,6504.483,0.0
2023-01-15 21:00:00,USEP,261.93,0.0,6471.154,0.0
2023-01-15 21:30:00,USEP,251.25,0.0,6380.456,0.0
2023-01-15 22:00:00,USEP,241.44,0.0,6250.302,0.0
2023-01-15 22:30:00,USEP,206.41,0.0,6090.029,0.0
2023-01-15 23:00:00,USEP,194.2,0.0,5932.078,0.0
2023-01-15 23:30:00,USEP,146.78,0.0,5796.546,0.0
2023-01-16 00:00:00,USEP,105.5,0.0,5685.431,0.0
2023-01-16 00:30:00,USEP,105.41,0.0,5582.12,0.0
2023-01-16 01:00:00,USEP,105.48,0.0,5573.666,0.0
2023-01-16 01:30:00,USEP,105.43,0.0,5504.275,0.0
2023-01-16 02:00:00,USEP,103.39,0.0,5439.262,0.0
2023-01-16 02:30:00,USEP,98.85,0.0,5390.606,0.0
2023-01-16 03:00:00,USEP,101.14,0.0,5372.053,0.0
2023-01-16 03:30:00,USEP,97.01,0.0,5338.371,0.0
2023-01-16 04:00:00,USEP,95.02,0.0,5312.204,0.0
2023-01-16 04:30:00,USEP,96.99,0.0,5332.547,0.0
2023-01-16 05:00:00,USEP,105.38,0.0,5437.851,0.0
2023-01-16 05:30:00,USEP,120.16,0.0,5603.884,0.0
2023-01-16 06:00:00,USEP,143.72,0.0,5809.91,0.0
2023-01-16 06:30:00,USEP,187.65,0.0,6013.074,0.0
2023-01-16 07:00:00,USEP,206.63,0.0,6241.579,0.0
2023-01-16 07:30:00,USEP,261.3,0.0,6467.029,0.0
2023-01-16 08:00:00,USEP,307.77,0.0,6684.178,0.0
2023-01-16 08:30:00,USEP,392.68,0.0,6834.331,0.0
2023-01-16 09:00:00,USEP,307.92,0.0,6905.124,0.0
2023-01-16 09:30:00,USEP,312.67,0.0,6947.951,0.0
2023-01-16 10:00:00,USEP,309.68,0.0,6950.351,0.0
2023-01-16 10:30:00,USEP,307.93,498.97,6935.226,8.5
